1	 1:8.73596	 2:1.02	 3:1.05	 4:.000969
1	 1:11.7816	 2:2.05	 3:4.09	 4:.004108
1	 1:8.42439	 2:1.01	 3:1.01	 4:.00083
1	 1:0	 2:0	 3:0	 4:0
2	 1:1.70656	 2:0	 3:0	 4:0
2	 1:34.1638	 2:13.87	 3:16.43	 4:.017883
1	 1:5.59671	 2:0	 3:0	 4:0
1	 1:6.78585	 2:0	 3:0	 4:0
1	 1:4.07501	 2:0	 3:0	 4:0
1	 1:10.2582	 2:3.08	 3:3.14	 4:.00269
1	 1:3.00217	 2:0	 3:0	 4:0
1	 1:27.1274	 2:9.16	 3:5.11	 4:.004771
1	 1:2.07169	 2:1.02	 3:1.02	 4:.02163
1	 1:21.1415	 2:4.13	 3:8.21	 4:.015121
1	 1:4.07501	 2:0	 3:0	 4:0
2	 1:28.5804	 2:8.29	 3:10.31	 4:.026087
1	 1:6.78997	 2:2.04	 3:1.04	 4:.002716
2	 1:29.3011	 2:8.38	 3:10.34	 4:.023463
2	 1:8.96672	 2:1.01	 3:1.02	 4:.000969
1	 1:9.16287	 2:3.09	 3:4.16	 4:.013403
1	 1:20.4542	 2:7.14	 3:9.41	 4:.014274
1	 1:0	 2:0	 3:0	 4:0
1	 1:4.07501	 2:0	 3:0	 4:0
1	 1:2.96868	 2:0	 3:0	 4:0
1	 1:7.2605	 2:1.01	 3:2.03	 4:.002085
1	 1:10.0961	 2:2.05	 3:3.06	 4:.002905
2	 1:41.3943	 2:19.69	 3:30.36	 4:.063431
1	 1:10.091	 2:0	 3:2.02	 4:.00215
1	 1:7.8386	 2:0	 3:0	 4:0
1	 1:21.0102	 2:8.67	 3:10.91	 4:.01128
2	 1:19.2089	 2:6.19	 3:9.25	 4:.015968
2	 1:30.3272	 2:10.61	 3:10.39	 4:.015837
1	 1:9.44761	 2:2.04	 3:3.2	 4:.010619
1	 1:5.15795	 2:1.05	 3:0	 4:0
1	 1:11.8899	 2:1.01	 3:2.04	 4:.010373
1	 1:10.2923	 2:2.07	 3:2.18	 4:.001805
1	 1:4.07501	 2:0	 3:0	 4:0
2	 1:26.6608	 2:1.01	 3:1.03	 4:.000845
1	 1:7.27499	 2:0	 3:0	 4:0
1	 1:4.07501	 2:0	 3:0	 4:0
1	 1:14.9873	 2:3.04	 3:6.13	 4:.016037
1	 1:8.14238	 2:1.01	 3:1.02	 4:.002728
1	 1:8.91433	 2:3.73	 3:3.48	 4:.002835
2	 1:7.10146	 2:0	 3:0	 4:0
1	 1:19.5164	 2:1.01	 3:1.03	 4:.000845
1	 1:12.0518	 2:1.01	 3:2.06	 4:.001884
1	 1:5.99114	 2:0	 3:0	 4:0
1	 1:0	 2:0	 3:0	 4:0
1	 1:20.8651	 2:7.36	 3:10.31	 4:.009874
1	 1:2.35255	 2:0	 3:1.01	 4:.02163
1	 1:3.83244	 2:0	 3:0	 4:0
1	 1:1.5732	 2:1.05	 3:1.06	 4:.000865
2	 1:12.3914	 2:3.06	 3:3.06	 4:.004999
1	 1:5.12326	 2:1.04	 3:1.03	 4:.001533
2	 1:6.65039	 2:0	 3:1.01	 4:.006604
1	 1:4.07501	 2:0	 3:0	 4:0
1	 1:4.07501	 2:0	 3:0	 4:0
2	 1:7.49694	 2:1.05	 3:2.1	 4:.002076
1	 1:8.43242	 2:3.11	 3:3.31	 4:.002611
2	 1:14.8368	 2:5.11	 3:5.14	 4:.006479
1	 1:4.07501	 2:0	 3:0	 4:0
2	 1:23.0053	 2:8.8	 3:10.06	 4:.016731
1	 1:5.52652	 2:0	 3:0	 4:0
1	 1:3.97098	 2:1.01	 3:1.02	 4:.00091
2	 1:4.07501	 2:0	 3:0	 4:0
1	 1:2.95593	 2:0	 3:0	 4:0
1	 1:5.59671	 2:1.07	 3:1.12	 4:.000836
2	 1:20.8131	 2:5.24	 3:6.24	 4:.02708
1	 1:21.1753	 2:4.06	 3:5.08	 4:.008825
1	 1:0	 2:6.11	 3:7.14	 4:.006121
1	 1:8.43242	 2:0	 3:0	 4:0
1	 1:8.12446	 2:1.05	 3:1.08	 4:.000836
1	 1:14.1927	 2:2.05	 3:4.09	 4:.005154
1	 1:15.5832	 2:0	 3:2.03	 4:.002224
1	 1:21.8696	 2:9.41	 3:12.53	 4:.02083
2	 1:13.8528	 2:2.03	 3:1.14	 4:.002475
1	 1:12.5452	 2:3.06	 3:3.08	 4:.011114
1	 1:3.58431	 2:1.05	 3:1.07	 4:.000865
1	 1:6.78585	 2:0	 3:0	 4:0
1	 1:0	 2:0	 3:0	 4:0
1	 1:1.06049	 2:0	 3:0	 4:0
1	 1:7.95479	 2:0	 3:0	 4:0
2	 1:16.1076	 2:7.19	 3:5.11	 4:.007908
2	 1:0	 2:0	 3:0	 4:0
1	 1:2.64277	 2:1.04	 3:1.05	 4:.000954
1	 1:24.6219	 2:19.89	 3:15.48	 4:.025902
1	 1:14.5866	 2:2.02	 3:1.02	 4:.001472
2	 1:27.2818	 2:14.46	 3:16.96	 4:.031251
1	 1:2.50744	 2:0	 3:0	 4:0
2	 1:45.5046	 2:20.26	 3:25.69	 4:.055716
2	 1:14.2157	 2:1.07	 3:1.04	 4:.008089
2	 1:5.11213	 2:0	 3:0	 4:0
1	 1:8.29601	 2:3.07	 3:4.27	 4:.004561
1	 1:4.07501	 2:0	 3:0	 4:0
1	 1:13.1836	 2:5.24	 3:5.4	 4:.014783
1	 1:10.4389	 2:5.21	 3:1.05	 4:.005893
1	 1:17.9172	 2:2.03	 3:4.08	 4:.005563
1	 1:1.29357	 2:1.05	 3:1.04	 4:.02163
1	 1:6.84846	 2:0	 3:0	 4:0
1	 1:1.15638	 2:0	 3:1.03	 4:.011554
1	 1:4.08525	 2:0	 3:0	 4:0
1	 1:4.07501	 2:0	 3:0	 4:0
1	 1:6.34778	 2:2.04	 3:1.01	 4:.000617
2	 1:32.2544	 2:16.81	 3:14.9	 4:.022934
1	 1:31.4543	 2:18.7	 3:16.5	 4:.018644
2	 1:5.41657	 2:0	 3:0	 4:0
1	 1:4.07501	 2:0	 3:0	 4:0
2	 1:27.3456	 2:20.78	 3:15.59	 4:.021368
1	 1:24.2091	 2:7.66	 3:5.7	 4:.013279
1	 1:4.07501	 2:0	 3:0	 4:0
1	 1:2.96868	 2:0	 3:0	 4:0
2	 1:10.0703	 2:5.07	 3:4.06	 4:.002867
2	 1:29.2704	 2:15.57	 3:17.06	 4:.021784
1	 1:7.95479	 2:0	 3:0	 4:0
1	 1:6.84846	 2:0	 3:0	 4:0
1	 1:4.07501	 2:0	 3:0	 4:0
1	 1:4.07501	 2:0	 3:0	 4:0
1	 1:10.0996	 2:3.04	 3:3.06	 4:.017882
1	 1:9.08309	 2:2.03	 3:2.04	 4:.007662
1	 1:16.4146	 2:1.06	 3:3.12	 4:.002301
1	 1:4.07501	 2:0	 3:0	 4:0
1	 1:5.19438	 2:0	 3:0	 4:0
1	 1:6.61079	 2:0	 3:0	 4:0
1	 1:18.3087	 2:0	 3:1.01	 4:.000683
1	 1:1.28741	 2:0	 3:0	 4:0
1	 1:7.70736	 2:0	 3:0	 4:0
2	 1:34.4998	 2:20.03	 3:18.84	 4:.049008
1	 1:9.21692	 2:0	 3:0	 4:0
1	 1:9.21502	 2:2.02	 3:2.06	 4:.009014
1	 1:7.95479	 2:0	 3:0	 4:0
1	 1:4.07501	 2:0	 3:0	 4:0
2	 1:27.8882	 2:10.44	 3:12.25	 4:.010347
1	 1:7.70056	 2:1.08	 3:1.02	 4:.001035
1	 1:5.33714	 2:1.03	 3:1.03	 4:.000836
2	 1:26.4203	 2:10.26	 3:11.26	 4:.031142
1	 1:7.32455	 2:1.01	 3:2.03	 4:.002611
2	 1:41.9795	 2:23.8	 3:21.74	 4:.053817
1	 1:10.8068	 2:1.01	 3:1.03	 4:.000845
1	 1:12.7841	 2:5.09	 3:5.05	 4:.011545
1	 1:19.5989	 2:7.15	 3:8.4	 4:.009902
1	 1:1.84991	 2:2.16	 3:2.15	 4:.033185
1	 1:4.07501	 2:0	 3:0	 4:0
1	 1:1.29561	 2:1.01	 3:0	 4:0
2	 1:25.9159	 2:9.56	 3:11.98	 4:.029062
1	 1:1.29357	 2:0	 3:1.03	 4:.02163
1	 1:19.1826	 2:8.37	 3:5.21	 4:.010144
1	 1:7.58317	 2:0	 3:0	 4:0
1	 1:1.15638	 2:1.03	 3:1.05	 4:.011554
1	 1:8.23039	 2:2.05	 3:1.03	 4:.001731
1	 1:7.95479	 2:0	 3:0	 4:0
1	 1:6.63337	 2:1.01	 3:1.03	 4:.002565
1	 1:15.2779	 2:4.06	 3:5.11	 4:.005199
2	 1:21.493	 2:4.83	 3:6.07	 4:.003898
2	 1:9.78677	 2:0	 3:0	 4:0
1	 1:14.0643	 2:6.24	 3:6.12	 4:.007296
1	 1:6.94335	 2:2.02	 3:1.02	 4:.001035
1	 1:13.767	 2:7.5	 3:4.16	 4:.019457
1	 1:4.07501	 2:0	 3:0	 4:0
1	 1:5.54249	 2:0	 3:3.04	 4:.004996
1	 1:1.29561	 2:0	 3:0	 4:0
2	 1:16.9073	 2:3.19	 3:4.21	 4:.004403
1	 1:6.60309	 2:0	 3:0	 4:0
1	 1:10.199	 2:1.02	 3:2.04	 4:.009909
1	 1:7.95479	 2:0	 3:0	 4:0
1	 1:4.07501	 2:0	 3:0	 4:0
2	 1:2.31501	 2:1.12	 3:2.21	 4:.018784
2	 1:7.82832	 2:0	 3:0	 4:0
1	 1:5.16293	 2:0	 3:0	 4:0
1	 1:7.2883	 2:0	 3:0	 4:0
1	 1:23.3337	 2:5.15	 3:8.15	 4:.007882
1	 1:4.07501	 2:0	 3:0	 4:0
1	 1:4.07501	 2:0	 3:0	 4:0
1	 1:5.19438	 2:0	 3:0	 4:0
1	 1:6.4938	 2:1.03	 3:1.01	 4:.001145
2	 1:4.07501	 2:0	 3:0	 4:0
1	 1:6.73444	 2:0	 3:0	 4:0
2	 1:18.7552	 2:3.09	 3:5.25	 4:.012497
1	 1:4.08525	 2:0	 3:0	 4:0
1	 1:5.86013	 2:2.05	 3:2.05	 4:.002711
1	 1:5.19438	 2:0	 3:0	 4:0
1	 1:8.4257	 2:0	 3:0	 4:0
1	 1:8.43242	 2:0	 3:0	 4:0
1	 1:19.6881	 2:7.22	 3:9.53	 4:.018303
1	 1:10.696	 2:1.02	 3:1.04	 4:.00083
2	 1:4.07501	 2:0	 3:0	 4:0
1	 1:7.95479	 2:0	 3:0	 4:0
1	 1:5.18843	 2:2.18	 3:2.24	 4:.001935
1	 1:9.21398	 2:1.02	 3:1.04	 4:.000683
1	 1:5.26853	 2:0	 3:0	 4:0
2	 1:11.7427	 2:5.3	 3:4.17	 4:.010571
2	 1:38.6091	 2:10.42	 3:9.44	 4:.025975
1	 1:5.1154	 2:0	 3:0	 4:0
1	 1:4.07501	 2:0	 3:0	 4:0
1	 1:13.7206	 2:3.05	 3:4.06	 4:.003333
1	 1:3.9771	 2:0	 3:0	 4:0
1	 1:7.6074	 2:0	 3:0	 4:0
1	 1:22.6963	 2:10.32	 3:10.51	 4:.010199
1	 1:6.5762	 2:0	 3:0	 4:0
1	 1:4.07501	 2:0	 3:0	 4:0
1	 1:7.95479	 2:0	 3:0	 4:0
1	 1:0	 2:0	 3:0	 4:0
1	 1:0	 2:0	 3:0	 4:0
1	 1:10.492	 2:1.02	 3:2.07	 4:.003686
2	 1:43.7616	 2:44.26	 3:46.83	 4:.062153
1	 1:3.9771	 2:1.04	 3:0	 4:0
1	 1:4.59811	 2:2.05	 3:2.05	 4:.00161
2	 1:9.68336	 2:5.1	 3:4.09	 4:.031703
1	 1:21.3966	 2:3.35	 3:3.26	 4:.003169
1	 1:11.9865	 2:4.06	 3:4.1	 4:.003404
1	 1:7.95479	 2:0	 3:0	 4:0
1	 1:7.96225	 2:1.01	 3:1.01	 4:.000845
1	 1:4.07501	 2:0	 3:0	 4:0
1	 1:4.07501	 2:0	 3:0	 4:0
1	 1:11.7544	 2:4.22	 3:3.34	 4:.005822
1	 1:3.93934	 2:1.02	 3:1.1	 4:.002195
2	 1:2.38886	 2:3.14	 3:3.06	 4:.041312
1	 1:14.7371	 2:4.11	 3:6.4	 4:.014476
1	 1:8.15196	 2:0	 3:2.03	 4:.001865
1	 1:4.07501	 2:0	 3:0	 4:0
1	 1:7.96959	 2:2.09	 3:2.11	 4:.002802
1	 1:17.5763	 2:3.03	 3:4.04	 4:.005162
2	 1:14.9914	 2:5.29	 3:5.15	 4:.006536
1	 1:5.1154	 2:0	 3:0	 4:0
1	 1:2.26443	 2:0	 3:0	 4:0
1	 1:5.26021	 2:1.04	 3:1.04	 4:.001533
1	 1:4.07501	 2:0	 3:0	 4:0
1	 1:6.4938	 2:1.04	 3:1.06	 4:.001145
1	 1:27.6825	 2:12.24	 3:11.2	 4:.009456
1	 1:2.38353	 2:1.09	 3:1.23	 4:.001885
1	 1:2.22103	 2:1.02	 3:1.06	 4:.002475
1	 1:4.07501	 2:0	 3:0	 4:0
1	 1:19.225	 2:1.03	 3:2.07	 4:.004481
1	 1:3.76811	 2:0	 3:0	 4:0
1	 1:6.85444	 2:1.04	 3:1.09	 4:.0018
2	 1:34.6202	 2:18.48	 3:17.52	 4:.050108
1	 1:12.1917	 2:5.18	 3:5.31	 4:.006971
1	 1:2.71087	 2:0	 3:0	 4:0
1	 1:4.07501	 2:0	 3:0	 4:0
1	 1:2.27131	 2:2.03	 3:2.02	 4:.013834
2	 1:22.3224	 2:4.12	 3:6.31	 4:.008371
1	 1:4.07501	 2:0	 3:0	 4:0
1	 1:13.175	 2:4.06	 3:4.06	 4:.010805
1	 1:4.07501	 2:0	 3:0	 4:0
1	 1:9.59103	 2:2.02	 3:2.03	 4:.009213
1	 1:4.07501	 2:0	 3:0	 4:0
2	 1:4.07501	 2:0	 3:0	 4:0
1	 1:10.9499	 2:0	 3:2.02	 4:.002302
2	 1:7.48389	 2:0	 3:0	 4:0
1	 1:10.4506	 2:4.05	 3:3.04	 4:.002383
1	 1:15.218	 2:2.03	 3:0	 4:0
2	 1:15.8578	 2:3.09	 3:5.16	 4:.013092
2	 1:15.7424	 2:5.22	 3:4.41	 4:.009096
1	 1:19.5457	 2:3.56	 3:6.4	 4:.005219
2	 1:26.7583	 2:8.28	 3:10.85	 4:.019217
1	 1:0	 2:0	 3:0	 4:0
1	 1:21.1473	 2:3.06	 3:3.07	 4:.004067
1	 1:6.70304	 2:1.02	 3:1.04	 4:.011554
1	 1:5.19438	 2:0	 3:0	 4:0
1	 1:2.36846	 2:0	 3:0	 4:0
1	 1:5.68889	 2:1.01	 3:2.04	 4:.002038
1	 1:0	 2:0	 3:0	 4:0
1	 1:8.63149	 2:1.01	 3:1.03	 4:.0018
1	 1:8.16696	 2:1.01	 3:1.03	 4:.000845
1	 1:5.25685	 2:1.01	 3:2.05	 4:.002227
1	 1:11.3437	 2:0	 3:2.02	 4:.001614
1	 1:7.05208	 2:2.07	 3:2.12	 4:.003217
1	 1:5.59671	 2:0	 3:0	 4:0
1	 1:8.7196	 2:1.04	 3:2.04	 4:.001814
2	 1:19.7948	 2:7.33	 3:5.34	 4:.007906
1	 1:4.07501	 2:0	 3:0	 4:0
1	 1:5.08455	 2:0	 3:0	 4:0
1	 1:18.513	 2:8.37	 3:8.59	 4:.015395
1	 1:17.3722	 2:3.04	 3:4.04	 4:.010517
1	 1:6.55162	 2:1.01	 3:0	 4:0
1	 1:12.8587	 2:3.04	 3:3.07	 4:.006678
2	 1:16.6898	 2:6.35	 3:6.2	 4:.013002
1	 1:11.1327	 2:0	 3:3.05	 4:.002581
2	 1:46.3868	 2:36.71	 3:45.11	 4:.091908
1	 1:6.84846	 2:0	 3:0	 4:0
1	 1:8.63149	 2:1.01	 3:1.03	 4:.0018
1	 1:11.3038	 2:3.03	 3:2.03	 4:.007514
1	 1:1.67023	 2:1.04	 3:1.1	 4:.00723
1	 1:4.07501	 2:0	 3:0	 4:0
1	 1:10.7103	 2:3.3	 3:4.14	 4:.005397
1	 1:6.60309	 2:0	 3:0	 4:0
1	 1:1.29357	 2:0	 3:1.01	 4:.02163
1	 1:7.95479	 2:0	 3:0	 4:0
2	 1:19.2708	 2:5.18	 3:4.21	 4:.003539
1	 1:13.1474	 2:3.05	 3:4.12	 4:.003991
1	 1:6.70304	 2:0	 3:0	 4:0
1	 1:9.60485	 2:0	 3:2.04	 4:.002422
1	 1:3.42644	 2:3.12	 3:3.2	 4:.004549
2	 1:20.2148	 2:3.03	 3:3.05	 4:.02324
1	 1:6.93237	 2:1.01	 3:1.01	 4:.00083
2	 1:35.6225	 2:20.94	 3:21.04	 4:.04681
1	 1:8.05174	 2:1.01	 3:1.01	 4:.00083
1	 1:14.6512	 2:6.1	 3:6.1	 4:.007334
1	 1:6.93237	 2:1.01	 3:1.01	 4:.00083
1	 1:1.26811	 2:0	 3:0	 4:0
2	 1:9.52687	 2:2.04	 3:3.09	 4:.002384
1	 1:2.36846	 2:0	 3:0	 4:0
1	 1:4.07501	 2:0	 3:0	 4:0
2	 1:0	 2:0	 3:0	 4:0
1	 1:18.395	 2:5.43	 3:5.43	 4:.008237
1	 1:1.47165	 2:0	 3:0	 4:0
1	 1:0	 2:0	 3:0	 4:0
1	 1:5.79221	 2:1.04	 3:1.04	 4:.001472
1	 1:4.08525	 2:0	 3:0	 4:0
1	 1:6.37263	 2:0	 3:1.01	 4:.000845
1	 1:34.7321	 2:21.01	 3:21.41	 4:.040235
1	 1:7.79015	 2:1.01	 3:1.02	 4:.001769
1	 1:4.49837	 2:3.05	 3:2.02	 4:.002638
1	 1:4.08525	 2:0	 3:0	 4:0
1	 1:8.33084	 2:0	 3:1.02	 4:.000845
1	 1:12.6182	 2:2.02	 3:4.09	 4:.003269
1	 1:5.76357	 2:1.01	 3:1.03	 4:.00074
1	 1:4.07501	 2:0	 3:0	 4:0
1	 1:10.0134	 2:2.04	 3:2.04	 4:.002143
1	 1:4.07501	 2:0	 3:0	 4:0
1	 1:4.07501	 2:0	 3:0	 4:0
2	 1:10.1694	 2:2.02	 3:2.04	 4:.001527
2	 1:6.22874	 2:0	 3:1.01	 4:.006604
1	 1:3.17525	 2:0	 3:0	 4:0
1	 1:5.41047	 2:1.01	 3:1.01	 4:.000956
1	 1:7.10696	 2:1.01	 3:0	 4:0
2	 1:43.3291	 2:0	 3:0	 4:0
1	 1:1.5732	 2:1.06	 3:1.07	 4:.000865
1	 1:4.22835	 2:0	 3:1.09	 4:.001792
1	 1:2.4812	 2:1.05	 3:1.04	 4:.001731
1	 1:10.425	 2:1.01	 3:1.01	 4:.001061
1	 1:14.3292	 2:6.29	 3:6.64	 4:.007111
2	 1:32.6911	 2:14.79	 3:17.08	 4:.026488
1	 1:6.50029	 2:0	 3:0	 4:0
2	 1:15.4387	 2:3.1	 3:5.1	 4:.005352
1	 1:4.07501	 2:0	 3:0	 4:0
1	 1:4.07501	 2:0	 3:1.01	 4:.003821
1	 1:5.26021	 2:0	 3:0	 4:0
1	 1:4.07501	 2:0	 3:0	 4:0
1	 1:10.1241	 2:0	 3:0	 4:0
1	 1:6.62518	 2:0	 3:1.01	 4:.001035
1	 1:11.93	 2:4.25	 3:3.1	 4:.008099
1	 1:3.9771	 2:1.03	 3:0	 4:0
1	 1:10.6043	 2:2.02	 3:3.06	 4:.003258
1	 1:6.40012	 2:0	 3:0	 4:0
1	 1:10.7589	 2:2.06	 3:4.08	 4:.003698
1	 1:9.14824	 2:1.01	 3:1.01	 4:.001082
1	 1:3.9771	 2:0	 3:0	 4:0
1	 1:1.09529	 2:0	 3:0	 4:0
2	 1:12.566	 2:4.12	 3:1.03	 4:.000772
1	 1:4.07501	 2:0	 3:0	 4:0
2	 1:7.86064	 2:3.11	 3:3.05	 4:.007668
1	 1:2.51582	 2:0	 3:0	 4:0
2	 1:26.4736	 2:7.41	 3:12.69	 4:.021057
1	 1:7.95479	 2:0	 3:0	 4:0
1	 1:7.94507	 2:0	 3:0	 4:0
1	 1:5.7915	 2:2.04	 3:1.01	 4:.000617
2	 1:0	 2:0	 3:0	 4:0
1	 1:5.1154	 2:0	 3:0	 4:0
2	 1:0	 2:0	 3:0	 4:0
2	 1:23.8259	 2:9.24	 3:12.41	 4:.050832
2	 1:18.5538	 2:5.09	 3:8.19	 4:.012634
1	 1:7.11369	 2:3.4	 3:3.19	 4:.003116
1	 1:8.43242	 2:1.03	 3:1.12	 4:.000969
2	 1:20.2197	 2:9.57	 3:9.64	 4:.010383
1	 1:13.0619	 2:1.01	 3:1.01	 4:.003642
1	 1:16.5532	 2:4.24	 3:5.41	 4:.005279
1	 1:5.19438	 2:0	 3:0	 4:0
1	 1:1.47165	 2:0	 3:0	 4:0
1	 1:5.60179	 2:1.02	 3:1.02	 4:.00083
1	 1:24.8564	 2:6.12	 3:5.12	 4:.00715
1	 1:7.88927	 2:0	 3:0	 4:0
1	 1:6.84846	 2:1.01	 3:1.02	 4:.000836
1	 1:29.1299	 2:7.12	 3:10.22	 4:.012533
2	 1:3.97098	 2:0	 3:0	 4:0
2	 1:7.57299	 2:0	 3:0	 4:0
1	 1:13.4078	 2:3.06	 3:5.08	 4:.011588
1	 1:4.07501	 2:0	 3:0	 4:0
1	 1:4.07501	 2:0	 3:0	 4:0
1	 1:7.26753	 2:0	 3:0	 4:0
1	 1:17.6478	 2:3.03	 3:4.06	 4:.014749
1	 1:10.7711	 2:2.04	 3:2.04	 4:.004691
1	 1:5.1154	 2:0	 3:0	 4:0
1	 1:6.77104	 2:2.02	 3:2.03	 4:.001734
2	 1:21.3849	 2:5.21	 3:4.21	 4:.003539
1	 1:10.8995	 2:0	 3:0	 4:0
1	 1:5.07933	 2:0	 3:0	 4:0
1	 1:8.66785	 2:1.03	 3:1.02	 4:.00079
1	 1:10.8648	 2:1.01	 3:1.01	 4:.00095
1	 1:3.58431	 2:1.01	 3:1.01	 4:.000865
1	 1:6.92842	 2:1.01	 3:1.01	 4:.000956
1	 1:9.52046	 2:1.01	 3:1.01	 4:.00087
1	 1:12.4195	 2:4.08	 3:3.12	 4:.003551
1	 1:4.07501	 2:0	 3:0	 4:0
2	 1:8.4491	 2:0	 3:0	 4:0
1	 1:8.6406	 2:0	 3:0	 4:0
1	 1:6.77104	 2:2.02	 3:2.03	 4:.001734
1	 1:7.95479	 2:0	 3:0	 4:0
1	 1:8.41166	 2:2.03	 3:2.05	 4:.002506
1	 1:4.08525	 2:0	 3:0	 4:0
1	 1:9.69849	 2:1.02	 3:1.01	 4:.001792
1	 1:0	 2:0	 3:0	 4:0
2	 1:18.8534	 2:7.18	 3:8.25	 4:.014987
1	 1:6.91346	 2:1.01	 3:1.02	 4:.003095
1	 1:10.5335	 2:3.28	 3:2.41	 4:.002012
1	 1:10.2807	 2:2.21	 3:2.11	 4:.001734
1	 1:12.236	 2:4.17	 3:6.21	 4:.009385
1	 1:7.95479	 2:0	 3:0	 4:0
1	 1:6.71778	 2:0	 3:1.01	 4:.000954
1	 1:3.17525	 2:0	 3:1.01	 4:.000669
1	 1:1.06049	 2:0	 3:0	 4:0
1	 1:4.07501	 2:0	 3:0	 4:0
2	 1:36.059	 2:32.5	 3:30.82	 4:.051354
1	 1:3.9771	 2:1.03	 3:0	 4:0
2	 1:30.7687	 2:15.09	 3:13.72	 4:.021662
1	 1:9.32465	 2:1.01	 3:1.03	 4:.000969
2	 1:14.8017	 2:1.01	 3:3.08	 4:.003011
1	 1:6.92698	 2:0	 3:2.04	 4:.001675
1	 1:5.96416	 2:0	 3:0	 4:0
1	 1:7.95479	 2:0	 3:0	 4:0
1	 1:2.96868	 2:1.01	 3:1.02	 4:.000836
1	 1:9.21914	 2:2.04	 3:2.09	 4:.001453
1	 1:13.5885	 2:4.08	 3:4.11	 4:.007303
1	 1:7.98927	 2:0	 3:0	 4:0
1	 1:9.47399	 2:2.02	 3:1.02	 4:.001035
